text,label
I'm Carrying Guilt Today,guilty
I'm Carrying Guilt Right Now,guilty
I'm Absolutely Ashamed Of My Mistake Somehow,guilty
Right Now I'm Incredibly Carrying Guilt This Morning,guilty
I'm Really Carrying Guilt,guilty
Today I Am Ashamed Of My Mistake Inside,guilty
I'm Absolutely Carrying Guilt Lately,guilty
Right Now I'm Carrying Guilt Today,guilty
Right Now I'm Sorry For What Happened This Morning,guilty
I Incredibly Ashamed Of My Mistake Somehow,guilty
Lately I Feel Incredibly Carrying Guilt Tonight,guilty
I Truly Feeling Remorse Tonight,guilty
I Extremely Regretting Choices,guilty
Lately I Feel Extremely Sorry For What Happened Somehow,guilty
Lately I Feel So Ashamed Of My Mistake,guilty
Today I Am Feeling Remorse,guilty
Lately I Feel Truly Feeling Remorse Right Now,guilty
I'm Quite Carrying Guilt Right Now,guilty
Lately I Feel Incredibly Regretting Choices Lately,guilty
I'm Really Feeling Remorse This Morning,guilty
Lately I Feel Quite Feeling Remorse,guilty
I Incredibly Regretting Choices This Morning,guilty
Lately I Feel Deeply Feeling Remorse,guilty
Lately I Feel Truly Carrying Guilt Lately,guilty
Right Now I'm Absolutely Feeling Remorse,guilty
Right Now I'm Deeply Carrying Guilt,guilty
I Ashamed Of My Mistake Somehow,guilty
Today I Am Feeling Remorse Somehow,guilty
Lately I Feel Quite Feeling Remorse Lately,guilty
I Absolutely Feeling Remorse Lately,guilty
Today I Am Regretting Choices Tonight,guilty
I'm Quite Ashamed Of My Mistake Inside,guilty
I'm So Feeling Remorse Somehow,guilty
I'm Absolutely Regretting Choices Somehow,guilty
I'm Ashamed Of My Mistake This Morning,guilty
I'm Really Feeling Remorse,guilty
Lately I Feel Sorry For What Happened Lately,guilty
I'm Quite Feeling Remorse,guilty
Today I Am Really Sorry For What Happened Right Now,guilty
Right Now I'm Deeply Ashamed Of My Mistake,guilty
Today I Am Extremely Feeling Remorse Today,guilty
Right Now I'm So Sorry For What Happened Right Now,guilty
Today I Am Deeply Regretting Choices Today,guilty
Right Now I'm Deeply Feeling Remorse Today,guilty
I Absolutely Feeling Remorse This Morning,guilty
Today I Am Extremely Sorry For What Happened,guilty
I Quite Carrying Guilt This Morning,guilty
I Truly Sorry For What Happened Lately,guilty
I Quite Feeling Remorse This Morning,guilty
I'm Regretting Choices Somehow,guilty
I'm Deeply Carrying Guilt Inside,guilty
Lately I Feel Absolutely Feeling Remorse Right Now,guilty
Lately I Feel Deeply Sorry For What Happened Somehow,guilty
Lately I Feel Feeling Remorse Inside,guilty
Right Now I'm Feeling Remorse,guilty
I So Regretting Choices,guilty
Lately I Feel Carrying Guilt Inside,guilty
I'm Really Regretting Choices Right Now,guilty
I'm Incredibly Carrying Guilt,guilty
I'm Carrying Guilt This Morning,guilty
Lately I Feel Deeply Sorry For What Happened Right Now,guilty
Lately I Feel Incredibly Ashamed Of My Mistake Inside,guilty
Lately I Feel Regretting Choices Today,guilty
Today I Am So Carrying Guilt Lately,guilty
I'm Incredibly Regretting Choices Lately,guilty
I'm Quite Feeling Remorse This Morning,guilty
I Extremely Sorry For What Happened,guilty
Today I Am Quite Sorry For What Happened Today,guilty
Today I Am Carrying Guilt Today,guilty
Right Now I'm Deeply Regretting Choices,guilty
Today I Am Extremely Regretting Choices Today,guilty
I'm Truly Ashamed Of My Mistake This Morning,guilty
I Truly Regretting Choices Today,guilty
I So Carrying Guilt This Morning,guilty
Today I Am Truly Carrying Guilt This Morning,guilty
I Really Regretting Choices Right Now,guilty
Today I Am So Ashamed Of My Mistake Lately,guilty
I So Sorry For What Happened Right Now,guilty
Today I Am Deeply Ashamed Of My Mistake This Morning,guilty
I'm Extremely Ashamed Of My Mistake,guilty
Lately I Feel Deeply Regretting Choices Lately,guilty
I So Regretting Choices Lately,guilty
Today I Am Absolutely Regretting Choices Tonight,guilty
Today I Am Feeling Remorse Lately,guilty
Right Now I'm Extremely Carrying Guilt Somehow,guilty
Right Now I'm Regretting Choices Lately,guilty
Today I Am Really Carrying Guilt Inside,guilty
Right Now I'm Deeply Regretting Choices Somehow,guilty
Lately I Feel Truly Ashamed Of My Mistake,guilty
Right Now I'm Deeply Feeling Remorse Somehow,guilty
Right Now I'm Extremely Sorry For What Happened Lately,guilty
Lately I Feel Extremely Ashamed Of My Mistake Today,guilty
Today I Am So Regretting Choices Right Now,guilty
Right Now I'm So Feeling Remorse,guilty
Lately I Feel Carrying Guilt This Morning,guilty
I'm Truly Regretting Choices Lately,guilty
I Deeply Sorry For What Happened Tonight,guilty
Right Now I'm Extremely Carrying Guilt Lately,guilty
Right Now I'm Truly Regretting Choices Lately,guilty
I Absolutely Regretting Choices Right Now,guilty
Right Now I'm Quite Carrying Guilt Inside,guilty
I Sorry For What Happened Inside,guilty
I'm Regretting Choices Tonight,guilty
I'm Absolutely Carrying Guilt,guilty
I Incredibly Carrying Guilt This Morning,guilty
Today I Am So Sorry For What Happened Today,guilty
Lately I Feel Ashamed Of My Mistake Tonight,guilty
I Truly Carrying Guilt,guilty
I Absolutely Feeling Remorse,guilty
I'm Really Sorry For What Happened Somehow,guilty
Today I Am Feeling Remorse Right Now,guilty
Lately I Feel Absolutely Carrying Guilt This Morning,guilty
I'm Sorry For What Happened Today,guilty
Today I Am So Ashamed Of My Mistake Inside,guilty
I'm Incredibly Regretting Choices,guilty
Lately I Feel Extremely Sorry For What Happened This Morning,guilty
I Extremely Ashamed Of My Mistake,guilty
Lately I Feel Feeling Remorse,guilty
I Deeply Sorry For What Happened,guilty
Right Now I'm Sorry For What Happened Lately,guilty
Today I Am Incredibly Feeling Remorse,guilty
Lately I Feel Extremely Feeling Remorse Right Now,guilty
I Deeply Regretting Choices Right Now,guilty
Today I Am Incredibly Sorry For What Happened Right Now,guilty
Today I Am So Regretting Choices Tonight,guilty
I'm Incredibly Ashamed Of My Mistake Tonight,guilty
Lately I Feel Absolutely Regretting Choices,guilty
Right Now I'm Regretting Choices Today,guilty
I Incredibly Carrying Guilt Somehow,guilty
I'm Incredibly Feeling Remorse Right Now,guilty
Today I Am Regretting Choices,guilty
I'm Really Regretting Choices Tonight,guilty
Right Now I'm Ashamed Of My Mistake Tonight,guilty
Today I Am Regretting Choices This Morning,guilty
Lately I Feel Ashamed Of My Mistake Somehow,guilty
Right Now I'm Sorry For What Happened Somehow,guilty
I Sorry For What Happened Tonight,guilty
I Incredibly Regretting Choices,guilty
Lately I Feel Ashamed Of My Mistake Inside,guilty
Right Now I'm Extremely Sorry For What Happened Right Now,guilty
Today I Am Ashamed Of My Mistake Lately,guilty
I Absolutely Ashamed Of My Mistake,guilty
Today I Am Quite Regretting Choices Tonight,guilty
I'm Sorry For What Happened Right Now,guilty
I'm Incredibly Regretting Choices Today,guilty
I Feeling Remorse Somehow,guilty
I'm Really Feeling Remorse Inside,guilty
Today I Am Extremely Ashamed Of My Mistake Lately,guilty
Right Now I'm Regretting Choices,guilty
I'm Truly Feeling Remorse Right Now,guilty
Right Now I'm Regretting Choices Inside,guilty
Lately I Feel Truly Feeling Remorse This Morning,guilty
Right Now I'm Carrying Guilt Lately,guilty
Lately I Feel Incredibly Feeling Remorse Somehow,guilty
Today I Am So Sorry For What Happened Right Now,guilty
Right Now I'm So Sorry For What Happened This Morning,guilty
Right Now I'm Deeply Sorry For What Happened Somehow,guilty
Lately I Feel Ashamed Of My Mistake,guilty
Lately I Feel Feeling Remorse Today,guilty
Lately I Feel Regretting Choices,guilty
I Really Feeling Remorse Today,guilty
I Really Sorry For What Happened Somehow,guilty
Right Now I'm Absolutely Feeling Remorse Tonight,guilty
Today I Am Truly Carrying Guilt Today,guilty
I'm Absolutely Carrying Guilt This Morning,guilty
I'm Regretting Choices Inside,guilty
Right Now I'm So Sorry For What Happened,guilty
Today I Am Ashamed Of My Mistake Somehow,guilty
Today I Am So Regretting Choices,guilty
I'm Extremely Sorry For What Happened Right Now,guilty
Today I Am Really Carrying Guilt Today,guilty
Right Now I'm Quite Carrying Guilt This Morning,guilty
I'm Really Feeling Remorse Tonight,guilty
Lately I Feel So Regretting Choices Tonight,guilty
Right Now I'm Absolutely Carrying Guilt,guilty
I'm Truly Sorry For What Happened,guilty
Lately I Feel Sorry For What Happened Tonight,guilty
Today I Am So Feeling Remorse Inside,guilty
Lately I Feel Regretting Choices Lately,guilty
I Absolutely Carrying Guilt Today,guilty
Right Now I'm Incredibly Regretting Choices,guilty
Lately I Feel Really Feeling Remorse Tonight,guilty
I Absolutely Carrying Guilt,guilty
I Deeply Feeling Remorse Inside,guilty
Lately I Feel Carrying Guilt Today,guilty
Lately I Feel Quite Carrying Guilt,guilty
Lately I Feel So Regretting Choices Right Now,guilty
Right Now I'm Really Carrying Guilt Lately,guilty
Right Now I'm Really Sorry For What Happened Today,guilty
I Carrying Guilt Right Now,guilty
I Ashamed Of My Mistake,guilty
I'm So Regretting Choices This Morning,guilty
Right Now I'm Feeling Remorse Lately,guilty
Right Now I'm Really Regretting Choices,guilty
Lately I Feel Incredibly Sorry For What Happened Tonight,guilty
Right Now I'm Feeling Remorse This Morning,guilty
Right Now I'm Deeply Carrying Guilt Inside,guilty
Lately I Feel Really Carrying Guilt Somehow,guilty
I'm Deeply Feeling Remorse,guilty
Right Now I'm Ashamed Of My Mistake Right Now,guilty
Today I Am Absolutely Feeling Remorse Inside,guilty
Lately I Feel Carrying Guilt Tonight,guilty
Today I Am So Regretting Choices Somehow,guilty
I Really Carrying Guilt,guilty
I'm Incredibly Ashamed Of My Mistake Lately,guilty
Today I Am Sorry For What Happened Right Now,guilty
Today I Am Really Feeling Remorse Inside,guilty
I Ashamed Of My Mistake Inside,guilty
Right Now I'm Incredibly Feeling Remorse,guilty
Lately I Feel Absolutely Feeling Remorse,guilty
Lately I Feel Absolutely Ashamed Of My Mistake This Morning,guilty
I So Regretting Choices Somehow,guilty
Today I Am So Regretting Choices Lately,guilty
Lately I Feel Really Carrying Guilt,guilty
I'm Absolutely Sorry For What Happened Somehow,guilty
Right Now I'm Sorry For What Happened Right Now,guilty
I Truly Ashamed Of My Mistake Today,guilty
Lately I Feel So Regretting Choices Inside,guilty
Lately I Feel Incredibly Sorry For What Happened This Morning,guilty
Today I Am Regretting Choices Today,guilty
I'm Extremely Regretting Choices Tonight,guilty
I Absolutely Feeling Remorse Somehow,guilty
Today I Am Really Carrying Guilt Right Now,guilty
Right Now I'm Extremely Regretting Choices Tonight,guilty
Lately I Feel Truly Carrying Guilt Inside,guilty
Right Now I'm Really Sorry For What Happened Right Now,guilty
Lately I Feel Feeling Remorse Tonight,guilty
Right Now I'm Carrying Guilt Tonight,guilty
I Feeling Remorse This Morning,guilty
Lately I Feel Extremely Feeling Remorse Inside,guilty
Right Now I'm Incredibly Regretting Choices Tonight,guilty
Today I Am Deeply Ashamed Of My Mistake Tonight,guilty
I Incredibly Carrying Guilt Today,guilty
I'm Ashamed Of My Mistake Inside,guilty
I Sorry For What Happened Right Now,guilty
I'm Ashamed Of My Mistake Somehow,guilty
Lately I Feel Feeling Remorse Right Now,guilty
I'm Feeling Remorse Today,guilty
I Extremely Feeling Remorse,guilty
I'm Quite Sorry For What Happened Inside,guilty
Lately I Feel Extremely Ashamed Of My Mistake Tonight,guilty
Right Now I'm Absolutely Ashamed Of My Mistake Tonight,guilty
I'm Ashamed Of My Mistake,guilty
Right Now I'm Truly Ashamed Of My Mistake,guilty
Lately I Feel Carrying Guilt,guilty
Right Now I'm Carrying Guilt Inside,guilty
Today I Am Extremely Ashamed Of My Mistake Tonight,guilty
Today I Am Truly Ashamed Of My Mistake,guilty
I'm Deeply Sorry For What Happened Lately,guilty
I Really Feeling Remorse This Morning,guilty
Right Now I'm Quite Feeling Remorse Today,guilty
Today I Am Extremely Feeling Remorse,guilty
Right Now I'm Truly Carrying Guilt Inside,guilty
Today I Am Absolutely Ashamed Of My Mistake Tonight,guilty
Lately I Feel Absolutely Regretting Choices Somehow,guilty
Today I Am So Sorry For What Happened,guilty
I Really Ashamed Of My Mistake Tonight,guilty
Lately I Feel Deeply Feeling Remorse This Morning,guilty
Today I Am Feeling Remorse Today,guilty
I'm Absolutely Carrying Guilt Today,guilty
I Truly Regretting Choices,guilty
Lately I Feel Really Ashamed Of My Mistake This Morning,guilty
Today I Am Extremely Feeling Remorse Inside,guilty
I'm Sorry For What Happened Somehow,guilty
Right Now I'm Ashamed Of My Mistake Today,guilty
Right Now I'm Absolutely Carrying Guilt Right Now,guilty
Right Now I'm Extremely Regretting Choices Right Now,guilty
I'm Truly Ashamed Of My Mistake,guilty
Right Now I'm Absolutely Ashamed Of My Mistake,guilty
I Truly Regretting Choices Inside,guilty
I So Regretting Choices Inside,guilty
Right Now I'm Truly Carrying Guilt This Morning,guilty
Right Now I'm Ashamed Of My Mistake Inside,guilty
Lately I Feel Regretting Choices Inside,guilty
Right Now I'm Absolutely Carrying Guilt Tonight,guilty
Today I Am Regretting Choices Inside,guilty
Right Now I'm So Sorry For What Happened Somehow,guilty
I'm Really Regretting Choices,guilty
I'm Absolutely Ashamed Of My Mistake This Morning,guilty
I Carrying Guilt This Morning,guilty
Lately I Feel So Feeling Remorse Lately,guilty
Right Now I'm Absolutely Ashamed Of My Mistake This Morning,guilty
Right Now I'm So Regretting Choices,guilty
Right Now I'm Quite Regretting Choices Somehow,guilty
I'm Extremely Sorry For What Happened,guilty
I Extremely Regretting Choices Lately,guilty
Right Now I'm Absolutely Sorry For What Happened Right Now,guilty
Today I Am Quite Sorry For What Happened Lately,guilty
I'm Truly Ashamed Of My Mistake Inside,guilty
Today I Am Absolutely Sorry For What Happened Somehow,guilty
Lately I Feel So Carrying Guilt This Morning,guilty
I'm Truly Sorry For What Happened Right Now,guilty
Lately I Feel Quite Ashamed Of My Mistake,guilty
Lately I Feel So Feeling Remorse Right Now,guilty
Today I Am So Feeling Remorse Today,guilty
Lately I Feel Really Sorry For What Happened Lately,guilty
Lately I Feel Carrying Guilt Right Now,guilty
I Quite Ashamed Of My Mistake Inside,guilty
Today I Am Extremely Sorry For What Happened Right Now,guilty
I Extremely Sorry For What Happened This Morning,guilty
Right Now I'm Ashamed Of My Mistake,guilty
Today I Am Extremely Carrying Guilt,guilty
Right Now I'm Quite Sorry For What Happened,guilty
I'm Extremely Sorry For What Happened This Morning,guilty
Lately I Feel Ashamed Of My Mistake Today,guilty
I Incredibly Feeling Remorse,guilty
Today I Am Really Regretting Choices Somehow,guilty
Lately I Feel Quite Regretting Choices Right Now,guilty
I'm Absolutely Ashamed Of My Mistake Inside,guilty
Lately I Feel Incredibly Sorry For What Happened Lately,guilty
Lately I Feel Truly Ashamed Of My Mistake Right Now,guilty
Right Now I'm Quite Sorry For What Happened Tonight,guilty
I'm Incredibly Feeling Remorse Tonight,guilty
Right Now I'm Deeply Carrying Guilt Lately,guilty
I Ashamed Of My Mistake This Morning,guilty
I'm Really Ashamed Of My Mistake Today,guilty
Lately I Feel Extremely Carrying Guilt,guilty
I Incredibly Feeling Remorse Inside,guilty
I'm Feeling Remorse This Morning,guilty
Lately I Feel Incredibly Carrying Guilt This Morning,guilty
I Feeling Remorse Lately,guilty
Lately I Feel Feeling Remorse This Morning,guilty
I Incredibly Carrying Guilt,guilty
Lately I Feel Extremely Feeling Remorse,guilty
Lately I Feel Incredibly Ashamed Of My Mistake,guilty
Right Now I'm Incredibly Feeling Remorse Right Now,guilty
Right Now I'm Deeply Ashamed Of My Mistake Somehow,guilty
Right Now I'm Regretting Choices Tonight,guilty
Today I Am Really Regretting Choices Right Now,guilty
Right Now I'm So Feeling Remorse Tonight,guilty
I'm Extremely Ashamed Of My Mistake Lately,guilty
Today I Am Sorry For What Happened,guilty
Today I Am Absolutely Ashamed Of My Mistake,guilty
I Regretting Choices Right Now,guilty
